timestamp,station,channel,data_type,view,value,units
2026-03-18T22:02:00.000Z,KSU1,X,variation,channel,37197.18762274888,nT
2026-03-18T22:03:00.000Z,KSU1,X,variation,channel,37197.10338143685,nT
2026-03-18T22:04:00.000Z,KSU1,X,variation,channel,37197.58205404544,nT
2026-03-18T22:05:00.000Z,KSU1,X,variation,channel,37197.29817889428,nT
2026-03-18T22:06:00.000Z,KSU1,X,variation,channel,37197.34460518944,nT
2026-03-18T22:07:00.000Z,KSU1,X,variation,channel,37197.36315424227,nT
2026-03-18T22:08:00.000Z,KSU1,X,variation,channel,37197.89869863741,nT
2026-03-18T22:09:00.000Z,KSU1,X,variation,channel,37198.00761103045,nT
2026-03-18T22:10:00.000Z,KSU1,X,variation,channel,37198.519040075866,nT
2026-03-18T22:11:00.000Z,KSU1,X,variation,channel,37199.20088552226,nT
2026-03-18T22:12:00.000Z,KSU1,X,variation,channel,37199.397859361736,nT
2026-03-18T22:13:00.000Z,KSU1,X,variation,channel,37200.05172412116,nT
2026-03-18T22:14:00.000Z,KSU1,X,variation,channel,37200.39691550896,nT
2026-03-18T22:15:00.000Z,KSU1,X,variation,channel,37200.99106449405,nT
2026-03-18T22:16:00.000Z,KSU1,X,variation,channel,37201.60237407274,nT
2026-03-18T22:17:00.000Z,KSU1,X,variation,channel,37201.55767059566,nT
2026-03-18T22:18:00.000Z,KSU1,X,variation,channel,37201.18510415885,nT
2026-03-18T22:19:00.000Z,KSU1,X,variation,channel,37201.284252602265,nT
2026-03-18T22:20:00.000Z,KSU1,X,variation,channel,37201.654998289836,nT
2026-03-18T22:21:00.000Z,KSU1,X,variation,channel,37201.74138685984,nT
2026-03-18T22:22:00.000Z,KSU1,X,variation,channel,37202.10514998229,nT
2026-03-18T22:23:00.000Z,KSU1,X,variation,channel,37201.936479429314,nT
2026-03-18T22:24:00.000Z,KSU1,X,variation,channel,37202.07289691207,nT
2026-03-18T22:25:00.000Z,KSU1,X,variation,channel,37202.134653364126,nT
2026-03-18T22:26:00.000Z,KSU1,X,variation,channel,37202.39101872806,nT
2026-03-18T22:27:00.000Z,KSU1,X,variation,channel,37202.20805164821,nT
2026-03-18T22:28:00.000Z,KSU1,X,variation,channel,37202.18640789709,nT
2026-03-18T22:29:00.000Z,KSU1,X,variation,channel,37202.82616056926,nT
2026-03-18T22:30:00.000Z,KSU1,X,variation,channel,37202.75151002985,nT
2026-03-18T22:31:00.000Z,KSU1,X,variation,channel,37202.80509655318,nT
2026-03-18T22:32:00.000Z,KSU1,X,variation,channel,37203.495771086644,nT
2026-03-18T22:33:00.000Z,KSU1,X,variation,channel,37202.89085734251,nT
2026-03-18T22:34:00.000Z,KSU1,X,variation,channel,37203.20063200566,nT
2026-03-18T22:35:00.000Z,KSU1,X,variation,channel,37202.63642658306,nT
2026-03-18T22:36:00.000Z,KSU1,X,variation,channel,37202.89471281389,nT
2026-03-18T22:37:00.000Z,KSU1,X,variation,channel,37202.210139642375,nT
2026-03-18T22:38:00.000Z,KSU1,X,variation,channel,37202.208478976514,nT
2026-03-18T22:39:00.000Z,KSU1,X,variation,channel,37202.5214803016,nT
2026-03-18T22:40:00.000Z,KSU1,X,variation,channel,37202.541967514386,nT
2026-03-18T22:41:00.000Z,KSU1,X,variation,channel,37202.50631212269,nT
2026-03-18T22:42:00.000Z,KSU1,X,variation,channel,37202.459552099004,nT
2026-03-18T22:43:00.000Z,KSU1,X,variation,channel,37202.11378576054,nT
2026-03-18T22:44:00.000Z,KSU1,X,variation,channel,37202.204087039834,nT
2026-03-18T22:45:00.000Z,KSU1,X,variation,channel,37202.75958408331,nT
2026-03-18T22:46:00.000Z,KSU1,X,variation,channel,37202.8701717146,nT
2026-03-18T22:47:00.000Z,KSU1,X,variation,channel,37203.34986464958,nT
2026-03-18T22:48:00.000Z,KSU1,X,variation,channel,37204.123922117236,nT
2026-03-18T22:49:00.000Z,KSU1,X,variation,channel,37204.735864448485,nT
2026-03-18T22:50:00.000Z,KSU1,X,variation,channel,37205.220543535754,nT
2026-03-18T22:51:00.000Z,KSU1,X,variation,channel,37205.82508567484,nT
2026-03-18T22:52:00.000Z,KSU1,X,variation,channel,37206.24535318198,nT
2026-03-18T22:53:00.000Z,KSU1,X,variation,channel,37206.49610360564,nT
2026-03-18T22:54:00.000Z,KSU1,X,variation,channel,37205.899615113274,nT
2026-03-18T22:55:00.000Z,KSU1,X,variation,channel,37206.78155400208,nT
2026-03-18T22:56:00.000Z,KSU1,X,variation,channel,37207.55491232237,nT
2026-03-18T22:57:00.000Z,KSU1,X,variation,channel,37208.02429831606,nT
2026-03-18T22:58:00.000Z,KSU1,X,variation,channel,37208.05780758975,nT
2026-03-18T22:59:00.000Z,KSU1,X,variation,channel,37207.5375836737,nT
2026-03-18T23:00:00.000Z,KSU1,X,variation,channel,37208.71427169476,nT
2026-03-18T23:01:00.000Z,KSU1,X,variation,channel,37209.14273258086,nT
2026-03-18T23:02:00.000Z,KSU1,X,variation,channel,37209.04593171507,nT
2026-03-18T23:03:00.000Z,KSU1,X,variation,channel,37209.189508045005,nT
2026-03-18T23:04:00.000Z,KSU1,X,variation,channel,37209.472452183225,nT
2026-03-18T23:05:00.000Z,KSU1,X,variation,channel,37209.63771729366,nT
2026-03-18T23:06:00.000Z,KSU1,X,variation,channel,37210.49463603948,nT
2026-03-18T23:07:00.000Z,KSU1,X,variation,channel,37210.26293220659,nT
2026-03-18T23:08:00.000Z,KSU1,X,variation,channel,37210.58482692971,nT
