timestamp,station,channel,data_type,view,value,units
2026-04-15T20:53:00.000Z,BOUV,X,variation,channel,21903.584724733133,nT
2026-04-15T20:54:00.000Z,BOUV,X,variation,channel,21902.97282625184,nT
2026-04-15T20:55:00.000Z,BOUV,X,variation,channel,21902.843791128176,nT
2026-04-15T20:56:00.000Z,BOUV,X,variation,channel,21902.956238942577,nT
2026-04-15T20:57:00.000Z,BOUV,X,variation,channel,21902.866757944535,nT
2026-04-15T20:58:00.000Z,BOUV,X,variation,channel,21902.599255225225,nT
2026-04-15T20:59:00.000Z,BOUV,X,variation,channel,21902.372756988923,nT
2026-04-15T21:00:00.000Z,BOUV,X,variation,channel,21902.363145670115,nT
2026-04-15T21:01:00.000Z,BOUV,X,variation,channel,21902.134829746796,nT
2026-04-15T21:02:00.000Z,BOUV,X,variation,channel,21901.62080416889,nT
2026-04-15T21:03:00.000Z,BOUV,X,variation,channel,21901.37421565408,nT
2026-04-15T21:04:00.000Z,BOUV,X,variation,channel,21901.357609845374,nT
2026-04-15T21:05:00.000Z,BOUV,X,variation,channel,21901.222216015012,nT
2026-04-15T21:06:00.000Z,BOUV,X,variation,channel,21901.028817290065,nT
2026-04-15T21:07:00.000Z,BOUV,X,variation,channel,21900.604685372833,nT
2026-04-15T21:08:00.000Z,BOUV,X,variation,channel,21900.406995318524,nT
2026-04-15T21:09:00.000Z,BOUV,X,variation,channel,21900.277304245767,nT
2026-04-15T21:10:00.000Z,BOUV,X,variation,channel,21900.117814552486,nT
2026-04-15T21:11:00.000Z,BOUV,X,variation,channel,21900.103695780705,nT
2026-04-15T21:12:00.000Z,BOUV,X,variation,channel,21899.436680175462,nT
2026-04-15T21:13:00.000Z,BOUV,X,variation,channel,21899.515832972513,nT
2026-04-15T21:14:00.000Z,BOUV,X,variation,channel,21899.50774114878,nT
2026-04-15T21:15:00.000Z,BOUV,X,variation,channel,21900.016419059557,nT
2026-04-15T21:16:00.000Z,BOUV,X,variation,channel,21900.551521171557,nT
2026-04-15T21:17:00.000Z,BOUV,X,variation,channel,21901.08048987317,nT
2026-04-15T21:18:00.000Z,BOUV,X,variation,channel,21902.931509569626,nT
2026-04-15T21:19:00.000Z,BOUV,X,variation,channel,21904.05572012092,nT
2026-04-15T21:20:00.000Z,BOUV,X,variation,channel,21905.666542096424,nT
2026-04-15T21:21:00.000Z,BOUV,X,variation,channel,21906.98044173968,nT
2026-04-15T21:22:00.000Z,BOUV,X,variation,channel,21907.03913887592,nT
2026-04-15T21:23:00.000Z,BOUV,X,variation,channel,21907.29853528322,nT
2026-04-15T21:24:00.000Z,BOUV,X,variation,channel,21906.642492672312,nT
2026-04-15T21:25:00.000Z,BOUV,X,variation,channel,21906.931903399196,nT
2026-04-15T21:26:00.000Z,BOUV,X,variation,channel,21907.282611948573,nT
2026-04-15T21:27:00.000Z,BOUV,X,variation,channel,21907.840417179275,nT
2026-04-15T21:28:00.000Z,BOUV,X,variation,channel,21907.9450771188,nT
2026-04-15T21:29:00.000Z,BOUV,X,variation,channel,21908.036422360372,nT
2026-04-15T21:30:00.000Z,BOUV,X,variation,channel,21908.58615559027,nT
2026-04-15T21:31:00.000Z,BOUV,X,variation,channel,21908.86149521587,nT
2026-04-15T21:32:00.000Z,BOUV,X,variation,channel,21908.64723782513,nT
2026-04-15T21:33:00.000Z,BOUV,X,variation,channel,21908.25487543113,nT
2026-04-15T21:34:00.000Z,BOUV,X,variation,channel,21908.20771211928,nT
2026-04-15T21:35:00.000Z,BOUV,X,variation,channel,21908.067106073064,nT
2026-04-15T21:36:00.000Z,BOUV,X,variation,channel,21907.71712735641,nT
2026-04-15T21:37:00.000Z,BOUV,X,variation,channel,21906.89962416654,nT
2026-04-15T21:38:00.000Z,BOUV,X,variation,channel,21907.001704345425,nT
2026-04-15T21:39:00.000Z,BOUV,X,variation,channel,21906.100611031154,nT
2026-04-15T21:40:00.000Z,BOUV,X,variation,channel,21906.74274264727,nT
2026-04-15T21:41:00.000Z,BOUV,X,variation,channel,21906.599028323966,nT
2026-04-15T21:42:00.000Z,BOUV,X,variation,channel,21906.35446148693,nT
2026-04-15T21:43:00.000Z,BOUV,X,variation,channel,21905.39246029918,nT
2026-04-15T21:44:00.000Z,BOUV,X,variation,channel,21905.791711534668,nT
2026-04-15T21:45:00.000Z,BOUV,X,variation,channel,21905.742981507377,nT
2026-04-15T21:46:00.000Z,BOUV,X,variation,channel,21905.178545895113,nT
2026-04-15T21:47:00.000Z,BOUV,X,variation,channel,21904.62684297538,nT
2026-04-15T21:48:00.000Z,BOUV,X,variation,channel,21904.7072723498,nT
2026-04-15T21:49:00.000Z,BOUV,X,variation,channel,21904.987468275594,nT
2026-04-15T21:50:00.000Z,BOUV,X,variation,channel,21905.090579465043,nT
2026-04-15T21:51:00.000Z,BOUV,X,variation,channel,21904.703496411184,nT
2026-04-15T21:52:00.000Z,BOUV,X,variation,channel,21904.581881646114,nT
2026-04-15T21:53:00.000Z,BOUV,X,variation,channel,21904.862013810598,nT
2026-04-15T21:54:00.000Z,BOUV,X,variation,channel,21904.39961999219,nT
2026-04-15T21:55:00.000Z,BOUV,X,variation,channel,21903.69391476328,nT
2026-04-15T21:56:00.000Z,BOUV,X,variation,channel,21903.627993225997,nT
2026-04-15T21:57:00.000Z,BOUV,X,variation,channel,21903.956810974876,nT
2026-04-15T21:58:00.000Z,BOUV,X,variation,channel,21904.068184091164,nT
2026-04-15T21:59:00.000Z,BOUV,X,variation,channel,21904.284937998767,nT
2026-04-15T22:00:00.000Z,BOUV,X,variation,channel,21904.266715546757,nT
2026-04-15T22:01:00.000Z,BOUV,X,variation,channel,21904.765032036037,nT
2026-04-15T22:02:00.000Z,BOUV,X,variation,channel,21904.83414904262,nT
2026-04-15T22:03:00.000Z,BOUV,X,variation,channel,21905.098184507555,nT
2026-04-15T22:04:00.000Z,BOUV,X,variation,channel,21904.653858247748,nT
2026-04-15T22:05:00.000Z,BOUV,X,variation,channel,21904.851695149075,nT
2026-04-15T22:06:00.000Z,BOUV,X,variation,channel,21904.854069976827,nT
2026-04-15T22:07:00.000Z,BOUV,X,variation,channel,21904.96027544686,nT
2026-04-15T22:08:00.000Z,BOUV,X,variation,channel,21905.144588196385,nT
2026-04-15T22:09:00.000Z,BOUV,X,variation,channel,21904.959882146573,nT
2026-04-15T22:10:00.000Z,BOUV,X,variation,channel,21905.017631828938,nT
2026-04-15T22:11:00.000Z,BOUV,X,variation,channel,21904.91672244185,nT
2026-04-15T22:12:00.000Z,BOUV,X,variation,channel,21905.329512561573,nT
2026-04-15T22:13:00.000Z,BOUV,X,variation,channel,21905.484310080094,nT
2026-04-15T22:14:00.000Z,BOUV,X,variation,channel,21905.352179540714,nT
2026-04-15T22:15:00.000Z,BOUV,X,variation,channel,21905.581199141252,nT
2026-04-15T22:16:00.000Z,BOUV,X,variation,channel,21905.769955309606,nT
2026-04-15T22:17:00.000Z,BOUV,X,variation,channel,21905.946651315837,nT
2026-04-15T22:18:00.000Z,BOUV,X,variation,channel,21905.958223887705,nT
2026-04-15T22:19:00.000Z,BOUV,X,variation,channel,21905.881984295782,nT
2026-04-15T22:20:00.000Z,BOUV,X,variation,channel,21905.741971732907,nT
2026-04-15T22:21:00.000Z,BOUV,X,variation,channel,21906.064685882742,nT
2026-04-15T22:22:00.000Z,BOUV,X,variation,channel,21905.968636140038,nT
2026-04-15T22:23:00.000Z,BOUV,X,variation,channel,21906.027147114168,nT
2026-04-15T22:24:00.000Z,BOUV,X,variation,channel,21906.0916745211,nT
2026-04-15T22:25:00.000Z,BOUV,X,variation,channel,21906.489871210448,nT
2026-04-15T22:26:00.000Z,BOUV,X,variation,channel,21906.749690298733,nT
2026-04-15T22:27:00.000Z,BOUV,X,variation,channel,21906.945313738575,nT
2026-04-15T22:28:00.000Z,BOUV,X,variation,channel,21907.4039952877,nT
2026-04-15T22:29:00.000Z,BOUV,X,variation,channel,21907.57005606348,nT
2026-04-15T22:30:00.000Z,BOUV,X,variation,channel,21907.618144956545,nT
2026-04-15T22:31:00.000Z,BOUV,X,variation,channel,21907.78512050443,nT
2026-04-15T22:32:00.000Z,BOUV,X,variation,channel,21907.85764872161,nT
2026-04-15T22:33:00.000Z,BOUV,X,variation,channel,21908.031310929462,nT
2026-04-15T22:34:00.000Z,BOUV,X,variation,channel,21908.032690719963,nT
2026-04-15T22:35:00.000Z,BOUV,X,variation,channel,21908.035813555252,nT
2026-04-15T22:36:00.000Z,BOUV,X,variation,channel,21908.21910271476,nT
2026-04-15T22:37:00.000Z,BOUV,X,variation,channel,21908.352433891585,nT
2026-04-15T22:38:00.000Z,BOUV,X,variation,channel,21908.47709004091,nT
2026-04-15T22:39:00.000Z,BOUV,X,variation,channel,21908.51657869844,nT
2026-04-15T22:40:00.000Z,BOUV,X,variation,channel,21908.761772633345,nT
2026-04-15T22:41:00.000Z,BOUV,X,variation,channel,21909.237364544606,nT
2026-04-15T22:42:00.000Z,BOUV,X,variation,channel,21909.505945911136,nT
2026-04-15T22:43:00.000Z,BOUV,X,variation,channel,21909.67624264254,nT
2026-04-15T22:44:00.000Z,BOUV,X,variation,channel,21909.843066556547,nT
2026-04-15T22:45:00.000Z,BOUV,X,variation,channel,21909.917879745055,nT
2026-04-15T22:46:00.000Z,BOUV,X,variation,channel,21910.21950791491,nT
2026-04-15T22:47:00.000Z,BOUV,X,variation,channel,21910.61110279495,nT
2026-04-15T22:48:00.000Z,BOUV,X,variation,channel,21910.866874186522,nT
2026-04-15T22:49:00.000Z,BOUV,X,variation,channel,21910.85391649476,nT
2026-04-15T22:50:00.000Z,BOUV,X,variation,channel,21910.828248290592,nT
2026-04-15T22:51:00.000Z,BOUV,X,variation,channel,21910.841170304866,nT
2026-04-15T22:52:00.000Z,BOUV,X,variation,channel,21911.14101111595,nT
2026-04-15T22:53:00.000Z,BOUV,X,variation,channel,21911.45559041079,nT
2026-04-15T22:54:00.000Z,BOUV,X,variation,channel,21911.612229146565,nT
2026-04-15T22:55:00.000Z,BOUV,X,variation,channel,21911.898483361107,nT
2026-04-15T22:56:00.000Z,BOUV,X,variation,channel,21912.067680672262,nT
2026-04-15T22:57:00.000Z,BOUV,X,variation,channel,21911.922766550444,nT
2026-04-15T22:58:00.000Z,BOUV,X,variation,channel,21911.98667987971,nT
2026-04-15T22:59:00.000Z,BOUV,X,variation,channel,21912.00910546125,nT
2026-04-15T23:00:00.000Z,BOUV,X,variation,channel,21912.13737643274,nT
2026-04-15T23:01:00.000Z,BOUV,X,variation,channel,21912.28363909843,nT
2026-04-15T23:02:00.000Z,BOUV,X,variation,channel,21912.550867829774,nT
2026-04-15T23:03:00.000Z,BOUV,X,variation,channel,21912.841401267262,nT
2026-04-15T23:04:00.000Z,BOUV,X,variation,channel,21913.17804868188,nT
2026-04-15T23:05:00.000Z,BOUV,X,variation,channel,21913.37388432282,nT
2026-04-15T23:06:00.000Z,BOUV,X,variation,channel,21913.596040976205,nT
2026-04-15T23:07:00.000Z,BOUV,X,variation,channel,21913.790302066885,nT
2026-04-15T23:08:00.000Z,BOUV,X,variation,channel,21913.604818977572,nT
